iter	Passed	Remaining
408	5244	7577
409	5256	7564
410	5269	7552
411	5282	7539
412	5294	7525
413	5307	7512
414	5320	7499
415	5332	7485
416	5344	7472
417	5357	7459
418	5371	7447
419	5383	7434
420	5396	7421
421	5408	7407
422	5421	7395
423	5435	7383
424	5448	7370
425	5461	7358
426	5475	7347
427	5488	7334
428	5500	7321
429	5513	7309
430	5526	7296
431	5540	7284
432	5552	7271
433	5565	7257
434	5577	7244
435	5590	7231
436	5602	7217
437	5615	7205
438	5627	7192
439	5640	7178
440	5652	7165
441	5665	7152
442	5677	7138
443	5691	7127
444	5704	7114
445	5717	7101
446	5729	7087
447	5742	7075
448	5754	7062
449	5767	7049
450	5780	7037
451	5793	7024
452	5806	7011
453	5819	6998
454	5831	6985
455	5844	6972
456	5857	6959
457	5869	6946
458	5883	6934
459	5896	6922
460	5909	6909
461	5922	6896
462	5934	6883
463	5947	6870
464	5960	6858
465	5973	6845
466	5986	6832
467	5999	6819
468	6012	6806
469	6025	6794
470	6038	6781
471	6050	6768
472	6063	6755
473	6075	6741
474	6087	6727
475	6099	6714
476	6111	6701
477	6124	6687
478	6137	6675
479	6150	6663
480	6163	6650
481	6177	6638
482	6190	6625
483	6203	6613
484	6216	6600
485	6228	6586
486	6241	6574
487	6254	6562
488	6268	6550
489	6281	6537
490	6294	6525
491	6307	6512
492	6320	6499
493	6333	6486
494	6345	6473
495	6358	6461
496	6371	6448
497	6384	6435
498	6397	6422
499	6410	6410
500	6422	6396
501	6434	6383
502	6447	6370
503	6461	6358
504	6474	6346
505	6487	6333
506	6499	6320
507	6512	6307
508	6524	6293
509	6537	6280
510	6550	6268
511	6563	6255
512	6576	6243
513	6588	6230
514	6601	6216
515	6614	6204
516	6626	6191
517	6638	6177
518	6651	6164
519	6663	6151
520	6677	6138
521	6690	6126
522	6703	6114
523	6715	6100
524	6728	6088
525	6741	6075
526	6753	6061
527	6767	6049
528	6779	6036
529	6792	6023
530	6805	6010
531	6817	5997
532	6831	5985
533	6843	5972
534	6856	5958
535	6869	5946
536	6882	5934
537	6896	5921
538	6909	5909
539	6922	5896
540	6934	5883
541	6946	5870
542	6959	5857
543	6972	5844
544	6984	5830
545	6996	5817
546	7009	5804
547	7021	5791
548	7034	5778
549	7047	5766
550	7060	5753
551	7072	5740
552	7085	5727
553	7097	5713
554	7110	5701
555	7123	5688
556	7136	5675
557	7148	5662
558	7161	5649
559	7173	5636
560	7186	5623
561	7199	5610
562	7212	5598
563	7225	5585
564	7237	5572
565	7250	5559
566	7263	5546
567	7275	5533
568	7288	5520
569	7301	5508
570	7314	5495
571	7327	5483
572	7340	5470
573	7353	5457
574	7366	5444
575	7378	5431
576	7391	5418
577	7404	5406
578	7417	5393
579	7430	5380
580	7444	5368
581	7458	5357
582	7472	5344
583	7484	5331
584	7497	5318
585	7510	5305
586	7522	5292
587	7535	5280
588	7547	5266
589	7560	5253
590	7572	5240
591	7584	5227
592	7597	5214
593	7609	5201
594	7622	5188
595	7634	5175
596	7647	5162
597	7660	5149
598	7672	5136
599	7686	5124
600	7699	5111
601	7711	5098
602	7724	5085
603	7736	5072
604	7749	5059
605	7762	5046
606	7774	5033
607	7786	5020
608	7799	5007
609	7811	4994
610	7823	4981
611	7836	4968
612	7849	4955
613	7861	4942
614	7874	4929
615	7887	4916
616	7900	4903
617	7912	4891
618	7925	4878
619	7938	4865
620	7950	4852
621	7964	4839
622	7976	4826
623	7989	4814
624	8001	4800
625	8014	4788
626	8027	4775
627	8041	4763
628	8054	4750
629	8066	4737
630	8079	4724
631	8091	4711
632	8103	4698
633	8116	4685
634	8128	4672
635	8140	4659
636	8168	4655
637	8181	4642
638	8194	4629
639	8206	4616
640	8218	4602
641	8230	4589
642	8243	4577
643	8256	4564
644	8269	4551
645	8282	4538
646	8295	4525
647	8307	4512
648	8321	4500
649	8333	4487
650	8345	4474
651	8357	4460
652	8370	4447
653	8382	4434
654	8395	4421
655	8408	4409
656	8420	4396
657	8433	4383
658	8446	4370
659	8459	4357
660	8472	4345
661	8485	4332
662	8498	4319
663	8510	4306
664	8522	4293
665	8535	4280
666	8548	4267
667	8561	4254
668	8573	4241
669	8586	4229
670	8599	4216
671	8611	4203
672	8624	4190
673	8638	4178
674	8650	4165
675	8663	4152
676	8675	4139
677	8687	4126
678	8701	4113
679	8714	4101
680	8726	4087
681	8739	4075
682	8751	4062
683	8764	4049
684	8777	4036
685	8789	4023
686	8802	4010
687	8816	3998
688	8828	3985
689	8840	3971
690	8853	3959
691	8866	3946
692	8879	3933
693	8892	3920
694	8905	3907
695	8918	3895
696	8930	3882
697	8943	3869
698	8955	3856
699	8967	3843
700	8980	3830
701	8993	3817
702	9005	3804
703	9018	3791
704	9030	3778
705	9043	3765
706	9056	3753
707	9068	3740
708	9081	3727
709	9093	3714
710	9105	3701
711	9117	3688
712	9130	3675
713	9143	3662
714	9156	3649
715	9168	3636
716	9181	3623
717	9194	3611
718	9206	3598
719	9219	3585
720	9231	3572
721	9243	3559
722	9256	3546
723	9268	3533
724	9281	3520
725	9293	3507
726	9307	3494
727	9318	3481
728	9331	3468
729	9343	3455
730	9356	3443
731	9369	3430
732	9381	3417
733	9394	3404
734	9406	3391
735	9420	3379
736	9433	3366
737	9450	3355
738	9463	3342
739	9476	3329
740	9489	3316
741	9501	3303
742	9513	3290
743	9526	3277
744	9538	3265
745	9550	3251
746	9563	3239
747	9576	3226
748	9588	3213
749	9601	3200
750	9614	3187
751	9626	3174
752	9639	3161
753	9652	3149
754	9664	3136
755	9677	3123
756	9689	3110
757	9702	3097
758	9714	3084
759	9726	3071
760	9739	3058
761	9751	3045
762	9764	3033
763	9777	3020
764	9790	3007
765	9803	2994
766	9816	2982
767	9828	2969
768	9841	2956
769	9853	2943
770	9867	2930
771	9880	2917
772	9892	2905
773	9905	2892
774	9918	2879
775	9932	2867
776	9945	2854
777	9957	2841
778	9970	2828
779	9983	2815
780	9996	2803
781	10009	2790
782	10021	2777
783	10033	2764
784	10047	2751
785	10059	2738
786	10071	2725
787	10084	2713
788	10096	2700
789	10109	2687
790	10122	2674
791	10134	2661
792	10146	2648
793	10158	2635
794	10171	2622
795	10183	2609
796	10195	2596
797	10208	2584
798	10220	2571
799	10233	2558
800	10245	2545
801	10258	2532
802	10271	2519
803	10284	2507
804	10296	2494
805	10308	2481
806	10321	2468
807	10333	2455
808	10346	2442
809	10358	2429
810	10370	2416
811	10383	2404
812	10397	2391
813	10409	2378
814	10422	2365
815	10435	2353
816	10448	2340
817	10461	2327
818	10474	2314
819	10487	2302
820	10499	2289
821	10511	2276
822	10524	2263
823	10537	2250
824	10549	2237
825	10562	2225
826	10575	2212
827	10588	2199
828	10600	2186
829	10612	2173
830	10625	2160
831	10637	2148
832	10651	2135
833	10665	2122
834	10677	2109
835	10690	2097
836	10702	2084
837	10715	2071
838	10728	2058
839	10741	2045
840	10753	2032
841	10765	2020
842	10777	2007
843	10789	1994
844	10802	1981
845	10815	1968
846	10828	1956
847	10841	1943
848	10854	1930
849	10866	1917
850	10878	1904
851	10892	1892
852	10905	1879
853	10917	1866
854	10931	1853
855	10944	1841
856	10956	1828
857	10969	1815
858	10982	1802
859	10995	1789
860	11007	1777
861	11020	1764
862	11033	1751
863	11045	1738
864	11058	1725
865	11070	1713
866	11082	1700
867	11095	1687
868	11107	1674
869	11120	1661
870	11133	1648
871	11146	1636
872	11158	1623
873	11170	1610
874	11203	1600
875	11215	1587
876	11228	1574
877	11240	1561
878	11252	1549
879	11265	1536
880	11277	1523
881	11290	1510
882	11302	1497
883	11315	1484
884	11328	1472
885	11340	1459
886	11353	1446
887	11365	1433
888	11378	1420
889	11390	1407
890	11403	1395
891	11416	1382
892	11430	1369
893	11443	1356
894	11456	1344
895	11469	1331
896	11482	1318
897	11494	1305
898	11507	1292
899	11520	1280
900	11532	1267
901	11545	1254
902	11558	1241
903	11571	1228
904	11584	1216
905	11596	1203
906	11608	1190
907	11620	1177
908	11633	1164
909	11646	1151
910	11659	1139
911	11672	1126
912	11685	1113
913	11699	1100
914	11712	1088
915	11725	1075
916	11738	1062
917	11751	1049
918	11765	1037
919	11777	1024
920	11790	1011
921	11803	998
922	11815	985
923	11827	972
924	11840	960
925	11853	947
926	11865	934
927	11878	921
928	11890	908
929	11903	895
930	11914	883
931	11927	870
932	11939	857
933	11953	844
934	11966	831
935	11979	819
936	11991	806
937	12004	793
938	12016	780
939	12029	767
940	12042	755
941	12054	742
942	12067	729
943	12079	716
944	12092	703
945	12105	690
946	12117	678
947	12130	665
948	12143	652
949	12155	639
950	12168	626
951	12181	614
952	12194	601
953	12206	588
954	12218	575
955	12231	562
956	12243	550
957	12256	537
958	12268	524
959	12280	511
960	12293	498
961	12306	486
962	12318	473
963	12330	460
964	12343	447
965	12356	434
966	12368	422
967	12381	409
968	12394	396
969	12407	383
970	12420	370
971	12433	358
972	12446	345
973	12459	332
974	12471	319
975	12485	307
976	12497	294
977	12509	281
978	12522	268
979	12535	255
980	12548	243
981	12561	230
982	12573	217
983	12586	204
984	12598	191
985	12611	179
986	12624	166
987	12637	153
988	12650	140
989	12662	127
990	12675	115
991	12687	102
992	12700	89
993	12712	76
994	12725	63
995	12738	51
996	12751	38
997	12765	25
998	12777	12
999	12789	0
