iter	Passed	Remaining
401	11584	17232
402	11610	17199
403	11637	17167
404	11663	17135
405	11692	17107
406	11720	17076
407	11745	17043
408	11773	17012
409	11799	16979
410	11825	16946
411	11852	16916
412	11880	16885
413	11908	16855
414	11935	16825
415	11963	16795
416	11991	16765
417	12020	16736
418	12047	16705
419	12075	16675
420	12103	16645
421	12131	16616
422	12157	16584
423	12185	16554
424	12213	16524
425	12242	16495
426	12269	16465
427	12298	16436
428	12326	16406
429	12354	16377
430	12383	16348
431	12409	16315
432	12436	16285
433	12464	16255
434	12491	16225
435	12519	16195
436	12545	16163
437	12573	16133
438	12602	16104
439	12629	16073
440	12657	16044
441	12685	16015
442	12714	15986
443	12742	15956
444	12769	15925
445	12795	15893
446	12822	15862
447	12849	15832
448	12875	15800
449	12902	15770
450	12931	15740
451	12959	15711
452	12985	15680
453	13012	15648
454	13040	15619
455	13068	15590
456	13094	15558
457	13119	15526
458	13146	15494
459	13173	15464
460	13225	15463
461	13253	15433
462	13281	15403
463	13307	15372
464	13335	15343
465	13362	15312
466	13390	15282
467	13416	15251
468	13444	15221
469	13473	15193
470	13501	15164
471	13529	15135
472	13557	15105
473	13585	15075
474	13610	15043
475	13636	15012
476	13664	14982
477	13692	14952
478	13720	14923
479	13748	14893
480	13776	14864
481	13804	14835
482	13832	14806
483	13860	14776
484	13886	14745
485	13914	14715
486	13941	14686
487	13969	14656
488	13997	14627
489	14026	14599
490	14052	14567
491	14081	14538
492	14106	14507
493	14134	14477
494	14160	14446
495	14190	14419
496	14218	14390
497	14246	14360
498	14272	14329
499	14298	14298
500	14326	14269
501	14352	14238
502	14378	14206
503	14404	14176
504	14432	14146
505	14458	14115
506	14486	14086
507	14515	14058
508	14542	14028
509	14570	13998
510	14598	13969
511	14626	13940
512	14652	13910
513	14680	13880
514	14705	13849
515	14733	13819
516	14760	13790
517	14788	13761
518	14816	13731
519	14844	13702
520	14872	13673
521	14900	13644
522	14927	13614
523	14955	13585
524	14981	13554
525	15009	13525
526	15036	13495
527	15065	13468
528	15093	13438
529	15120	13409
530	15148	13379
531	15177	13351
532	15207	13324
533	15235	13295
534	15261	13264
535	15288	13235
536	15316	13206
537	15344	13176
538	15372	13148
539	15400	13118
540	15428	13089
541	15455	13060
542	15484	13031
543	15511	13002
544	15539	12973
545	15567	12944
546	15595	12915
547	15622	12885
548	15648	12855
549	15676	12826
550	15704	12796
551	15731	12767
552	15759	12738
553	15786	12708
554	15814	12680
555	15842	12650
556	15867	12619
557	15894	12590
558	15921	12560
559	15951	12533
560	15978	12504
561	16006	12475
562	16032	12444
563	16060	12415
564	16086	12385
565	16114	12356
566	16141	12326
567	16170	12298
568	16198	12269
569	16225	12240
570	16253	12211
571	16280	12181
572	16308	12152
573	16336	12124
574	16364	12095
575	16393	12067
576	16421	12038
577	16449	12009
578	16476	11980
579	16503	11951
580	16531	11922
581	16559	11893
582	16585	11863
583	16613	11834
584	16641	11805
585	16669	11776
586	16695	11746
587	16723	11717
588	16751	11688
589	16779	11660
590	16805	11630
591	16833	11601
592	16861	11572
593	16888	11543
594	16917	11515
595	16944	11485
596	16972	11457
597	17001	11428
598	17026	11398
599	17054	11369
600	17079	11339
601	17106	11309
602	17133	11280
603	17160	11250
604	17189	11223
605	17215	11193
606	17241	11162
607	17268	11133
608	17295	11104
609	17322	11075
610	17349	11045
611	17376	11016
612	17401	10985
613	17429	10957
614	17457	10928
615	17485	10899
616	17514	10871
617	17541	10843
618	17570	10814
619	17596	10784
620	17623	10755
621	17651	10726
622	17677	10697
623	17705	10668
624	17731	10638
625	17759	10610
626	17784	10580
627	17812	10551
628	17840	10522
629	17865	10492
630	17891	10462
631	17919	10433
632	17944	10404
633	17969	10373
634	17996	10344
635	18023	10315
636	18051	10286
637	18077	10257
638	18104	10227
639	18130	10198
640	18157	10169
641	18184	10140
642	18210	10110
643	18266	10097
644	18292	10067
645	18320	10039
646	18348	10010
647	18373	9980
648	18399	9951
649	18426	9922
650	18452	9892
651	18477	9862
652	18503	9832
653	18529	9802
654	18555	9773
655	18582	9744
656	18609	9715
657	18636	9686
658	18663	9657
659	18691	9628
660	18717	9599
661	18745	9571
662	18774	9542
663	18802	9514
664	18829	9485
665	18858	9457
666	18886	9428
667	18911	9399
668	18938	9370
669	18965	9341
670	18991	9311
671	19019	9283
672	19046	9254
673	19071	9224
674	19099	9196
675	19125	9166
676	19151	9137
677	19180	9109
678	19209	9081
679	19234	9051
680	19262	9022
681	19290	8994
682	19319	8966
683	19347	8938
684	19375	8909
685	19401	8880
686	19428	8851
687	19455	8822
688	19483	8794
689	19515	8767
690	19542	8738
691	19570	8710
692	19598	8681
693	19626	8653
694	19652	8624
695	19678	8595
696	19706	8566
697	19733	8538
698	19761	8509
699	19789	8481
700	19815	8451
701	19842	8423
702	19868	8393
703	19894	8364
704	19922	8336
705	19950	8308
706	19979	8279
707	20007	8251
708	20035	8223
709	20063	8195
710	20089	8165
711	20117	8137
712	20143	8108
713	20169	8078
714	20194	8049
715	20221	8020
716	20246	7991
717	20274	7963
718	20302	7934
719	20330	7906
720	20359	7878
721	20386	7849
722	20411	7820
723	20436	7790
724	20461	7761
725	20488	7732
726	20515	7703
727	20542	7675
728	20568	7646
729	20595	7617
730	20620	7588
731	20647	7559
732	20672	7530
733	20701	7502
734	20726	7472
735	20757	7445
736	20783	7416
737	20811	7388
738	20838	7359
739	20865	7331
740	20890	7301
741	20924	7275
742	20950	7246
743	20976	7217
744	21001	7188
745	21027	7159
746	21053	7130
747	21078	7101
748	21103	7072
749	21133	7044
750	21160	7015
751	21186	6986
752	21212	6958
753	21240	6929
754	21268	6901
755	21293	6872
756	21321	6844
757	21350	6816
758	21377	6787
759	21405	6759
760	21430	6730
761	21455	6701
762	21485	6673
763	21512	6645
764	21539	6616
765	21567	6588
766	21593	6559
767	21619	6530
768	21644	6501
769	21672	6473
770	21698	6444
771	21724	6416
772	21751	6387
773	21778	6359
774	21804	6330
775	21832	6302
776	21858	6273
777	21887	6245
778	21913	6216
779	21938	6187
780	21963	6158
781	21989	6130
782	22015	6101
783	22040	6072
784	22065	6043
785	22090	6014
786	22117	5986
787	22144	5957
788	22169	5928
789	22197	5900
790	22226	5872
791	22254	5844
792	22279	5815
793	22308	5787
794	22334	5759
795	22362	5731
796	22391	5703
797	22416	5674
798	22442	5645
799	22472	5618
800	22500	5589
801	22526	5561
802	22554	5533
803	22579	5504
804	22605	5475
805	22631	5447
806	22655	5418
807	22680	5389
808	22706	5360
809	22731	5332
810	22756	5303
811	22783	5274
812	22808	5246
813	22833	5217
814	22859	5188
815	22887	5160
816	22912	5132
817	22941	5104
818	22967	5075
819	22994	5047
820	23020	5019
821	23046	4990
822	23073	4962
823	23098	4933
824	23126	4905
825	23151	4877
826	23180	4849
827	23207	4820
828	23233	4792
829	23286	4769
830	23313	4741
831	23341	4713
832	23366	4684
833	23392	4656
834	23420	4628
835	23450	4600
836	23476	4571
837	23503	4543
838	23531	4515
839	23556	4487
840	23582	4458
841	23608	4430
842	23636	4401
843	23661	4373
844	23688	4345
845	23715	4317
846	23741	4288
847	23766	4260
848	23792	4231
849	23819	4203
850	23847	4175
851	23872	4146
852	23897	4118
853	23923	4089
854	23948	4061
855	23974	4033
856	24004	4005
857	24033	3977
858	24060	3949
859	24086	3920
860	24112	3892
861	24137	3864
862	24163	3835
863	24190	3807
864	24215	3779
865	24243	3751
866	24272	3723
867	24300	3695
868	24328	3667
869	24353	3639
870	24381	3611
871	24407	3582
872	24434	3554
873	24465	3527
874	24491	3498
875	24517	3470
876	24543	3442
877	24570	3414
878	24596	3385
879	24621	3357
880	24647	3329
881	24674	3301
882	24701	3273
883	24727	3244
884	24755	3216
885	24782	3188
886	24809	3160
887	24836	3132
888	24866	3104
889	24892	3076
890	24920	3048
891	24947	3020
892	24972	2992
893	24998	2964
894	25028	2936
895	25053	2907
896	25078	2879
897	25103	2851
898	25128	2823
899	25156	2795
900	25184	2767
901	25213	2739
902	25243	2711
903	25281	2684
904	25307	2656
905	25333	2628
906	25360	2600
907	25386	2572
908	25411	2543
909	25437	2515
910	25462	2487
911	25493	2459
912	25520	2431
913	25546	2403
914	25571	2375
915	25597	2347
916	25623	2319
917	25649	2291
918	25675	2263
919	25702	2235
920	25731	2207
921	25758	2179
922	25784	2151
923	25810	2122
924	25836	2094
925	25862	2066
926	25890	2038
927	25915	2010
928	25941	1982
929	25969	1954
930	25995	1926
931	26021	1898
932	26047	1870
933	26072	1842
934	26097	1814
935	26124	1786
936	26149	1758
937	26174	1730
938	26199	1701
939	26224	1673
940	26254	1646
941	26282	1618
942	26307	1590
943	26335	1562
944	26360	1534
945	26385	1506
946	26411	1478
947	26436	1450
948	26462	1422
949	26488	1394
950	26513	1366
951	26538	1338
952	26563	1310
953	26591	1282
954	26616	1254
955	26641	1226
956	26666	1198
957	26691	1170
958	26716	1142
959	26741	1114
960	26766	1086
961	26792	1058
962	26819	1030
963	26846	1002
964	26873	974
965	26901	946
966	26929	919
967	26957	891
968	26985	863
969	27012	835
970	27042	807
971	27067	779
972	27095	751
973	27123	724
974	27151	696
975	27177	668
976	27203	640
977	27233	612
978	27261	584
979	27289	556
980	27314	529
981	27341	501
982	27366	473
983	27392	445
984	27419	417
985	27446	389
986	27473	361
987	27499	334
988	27525	306
989	27552	278
990	27580	250
991	27607	222
992	27633	194
993	27659	166
994	27687	139
995	27712	111
996	27741	83
997	27767	55
998	27793	27
999	27820	0
